Fri Dec 20 08:47:36 2019
JOBID PARTITION NAME USER STATE TIME TIME_LIMI NODES NODELIST(REASON)
12846156 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846157 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846158 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846159 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846160 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846161 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846162 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846163 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846164 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846165 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846166 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846167 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846168 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846169 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846170 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846171 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846172 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846173 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846174 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846175 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846176 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846177 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846178 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846179 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846180 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846181 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846182 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846183 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846184 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846185 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846186 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846187 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846188 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846189 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846190 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846191 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846192 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846193 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846194 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846195 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846196 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846197 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846198 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846199 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846200 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846201 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846202 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846203 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846204 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846205 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846206 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846207 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846208 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846209 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846210 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846211 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846212 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846213 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846214 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846215 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846216 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846217 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846218 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846219 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846220 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846221 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846222 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846223 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846224 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846225 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846226 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846227 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846228 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846229 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846230 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846231 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846232 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846233 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846234 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846235 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846236 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846237 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846238 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846239 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846240 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846241 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846242 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846243 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846244 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846245 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846246 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846247 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846248 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846249 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846250 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
12846251 biology_n unirefbl deepti PENDING 0:00 12:00:00 1 (Nodes required for job are DOWN, DRAINED or reserved for jobs in higher priority partitions)
